id,count_point_id,year,region_id,local_authority_id,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
502609,810996,2022,6,178,B280,MB,Minor,,,518160,161222,51.33781657,-0.30509084,,,Counted,Manual count,132,189,9553,28,1671,184,12,15,6,0,10,227,11668
502616,810997,2022,6,104,U,MCU,Minor,,,536148,173132,51.44082665,-0.04244619,,,Estimated,Estimated using AADF from previous year on this link,212,220,6221,78,1248,98,4,2,6,0,0,110,7877
502624,811000,2022,6,124,U,MCU,Minor,,,547691,188028,51.57178316,0.12975155,,,Counted,Manual count,104,138,6299,202,885,116,10,2,0,0,0,129,7653
502635,811005,2022,6,103,U,MCU,Minor,,,535966,180101,51.50349708,-0.04238329,,,Counted,Manual count,82,98,1304,3,156,33,3,0,0,0,0,36,1596
502646,811012,2022,6,105,U,MCU,Minor,,,542230,173132,51.43933421,0.04500452,,,Counted,Manual count,3,5,181,3,48,2,3,1,0,0,0,6,243
502654,811015,2022,6,105,B263,MB,Minor,,,543569,172394,51.43236505,0.06395720,,,Counted,Manual count,82,247,9464,280,1743,144,31,10,5,0,6,196,11930
502661,811016,2022,6,134,U,MCU,Minor,,,530381,161055,51.33364745,-0.12980436,,,Counted,Manual count,2,30,1604,0,193,13,1,1,1,0,0,15,1843
502672,811021,2022,6,66,U,MCU,Minor,,,506544,181588,51.52316957,-0.46566348,,,Counted,Manual count,75,152,5364,16,643,67,3,1,2,0,0,73,6249
502679,811022,2022,6,57,U,MCU,Minor,,,522348,188017,51.57775056,-0.23573642,,,Counted,Manual count,22,44,1548,4,173,14,0,0,0,0,0,14,1783
502688,811025,2022,6,57,U,MCU,Minor,,,524521,191069,51.60470334,-0.20331196,,,Counted,Manual count,20,45,880,0,58,7,0,0,0,0,0,7,991
502696,811027,2022,6,175,U,MCU,Minor,,,516285,171285,51.42864852,-0.32870638,,,Counted,Manual count,186,21,831,1,122,19,7,2,0,0,0,27,1002
502703,811028,2022,6,177,U,MCU,Minor,,,527045,166855,51.38652731,-0.17559517,,,Counted,Manual count,27,55,1505,6,292,10,2,0,0,0,0,12,1870
502710,811029,2022,6,111,U,MCU,Minor,,,509226,173734,51.45206363,-0.42944755,,,Counted,Manual count,61,33,1129,0,158,8,1,0,0,0,0,9,1329
502720,811034,2022,6,96,U,MCU,Minor,,,530918,183944,51.53922435,-0.11364514,,,Counted,Manual count,452,328,3745,194,988,121,10,0,1,0,0,132,5388
502729,811037,2022,6,57,U,MCU,Minor,,,521653,192709,51.62006820,-0.24413664,,,Counted,Manual count,35,114,5691,235,893,78,3,9,2,0,0,92,7026
502736,811038,2022,6,178,U,MCU,Minor,,,518596,164538,51.36752909,-0.29773088,,,Counted,Manual count,85,91,2210,0,372,30,0,0,1,0,0,31,2705
502743,811039,2022,6,105,U,MCU,Minor,,,541782,178179,51.48479806,0.04058500,,,Counted,Manual count,21,52,1247,171,201,19,6,0,0,0,0,24,1695
502752,811043,2022,6,178,U,MCU,Minor,,,519173,167502,51.39404843,-0.28845357,,,Counted,Manual count,53,21,602,0,72,14,1,0,0,0,0,15,710
502759,811044,2022,6,125,B160,MB,Minor,,,538571,192833,51.61727354,0.00013818,,,Counted,Manual count,155,263,11879,394,1557,172,8,3,7,3,3,198,14290
502766,811045,2022,6,165,U,MCU,Minor,,,532739,190726,51.59974472,-0.08484497,,,Counted,Manual count,139,56,562,1,92,8,0,0,0,0,0,8,719
502774,811047,2022,6,167,U,MCU,Minor,,,542071,182410,51.52274444,0.04644808,,,Counted,Manual count,155,231,6926,413,878,111,17,5,1,0,2,137,8584
502789,811058,2022,6,110,U,MCU,Minor,,,527023,177704,51.48403412,-0.17202427,,,Counted,Manual count,151,161,2232,4,590,95,3,0,0,0,0,98,3085
502797,811060,2022,6,134,U,MCU,Minor,,,538145,163049,51.34973565,-0.01765144,,,Counted,Manual count,5,3,84,1,17,3,0,0,0,0,0,3,109
502804,811061,2022,6,66,U,MCU,Minor,,,510239,179715,51.50562628,-0.41301116,,,Counted,Manual count,84,264,9195,0,1829,142,8,16,5,4,0,175,11462
502812,811063,2022,6,104,U,MCU,Minor,,,539488,174752,51.45457262,0.00621706,,,Counted,Manual count,234,87,1882,3,195,20,1,0,1,0,0,22,2189
502825,811070,2022,6,66,U,MCU,Minor,,,508417,183783,51.54254226,-0.43800190,,,Counted,Manual count,54,4,340,0,66,3,0,0,0,0,0,3,414
502832,811071,2022,6,145,B517,MB,Minor,,,527824,185339,51.55246947,-0.15772691,,,Counted,Manual count,542,511,5498,439,1232,234,14,10,3,2,4,266,7946
502844,811077,2022,6,176,U,MCU,Minor,,,545766,165282,51.36789986,0.09262110,,,Counted,Manual count,4,6,388,0,90,7,0,0,0,0,0,7,491
502851,811078,2022,6,104,U,MCU,Minor,,,538247,173183,51.44077715,-0.01224477,,,Estimated,Estimated using AADF from previous year on this link,83,26,733,1,100,12,1,0,0,0,0,13,873
502858,811079,2022,6,176,U,MCU,Minor,,,544051,165386,51.36927153,0.06804428,,,Counted,Manual count,69,20,2430,0,205,14,2,0,2,0,0,18,2673
502871,811089,2022,6,57,U,MCU,Minor,,,524534,196122,51.65011075,-0.20132941,,,Counted,Manual count,5,153,997,3,122,16,4,0,1,0,0,22,1297
502882,811094,2022,6,66,U,MCU,Minor,,,510408,190103,51.59896178,-0.40731863,,,Counted,Manual count,22,38,2262,0,145,26,4,0,2,0,0,32,2476
502894,811100,2022,6,134,U,MCU,Minor,,,538290,163045,51.34966460,-0.01557193,,,Counted,Manual count,16,32,727,8,125,20,3,0,0,0,0,23,915
502903,811104,2022,6,121,U,MCU,Minor,,,533923,199796,51.68096922,-0.06429106,,,Counted,Manual count,37,51,3149,8,713,143,10,35,5,14,23,229,4150
502911,811106,2022,6,165,U,MCU,Minor,,,531280,189408,51.58824264,-0.10639024,,,Counted,Manual count,61,147,1093,3,193,22,1,0,0,0,0,23,1459
502919,811108,2022,6,125,U,MCU,Minor,,,537125,192484,51.61449138,-0.02087023,,,Counted,Manual count,61,29,1115,0,81,6,0,0,0,0,0,6,1231
502929,811112,2022,6,109,B414,MB,Minor,,,525507,183196,51.53372972,-0.19189194,,,Counted,Manual count,348,335,2938,13,621,122,17,12,1,3,4,159,4065
502937,811115,2022,6,66,U,MCU,Minor,,,511896,186348,51.56491783,-0.38703987,,,Estimated,Estimated using AADF from previous year on this link,45,72,3415,3,505,28,2,0,1,0,0,31,4027
502947,811119,2022,6,103,U,MCU,Minor,,,531722,177778,51.48362537,-0.10436117,,,Estimated,Estimated using AADF from previous year on this link,149,25,151,0,70,9,0,0,0,0,0,9,256
502955,811121,2022,6,104,U,MCU,Minor,,,538561,176611,51.47150523,-0.00638828,,,Counted,Manual count,60,36,291,0,88,11,0,0,0,0,0,11,426
502964,811124,2022,6,57,U,MCU,Minor,,,527680,192643,51.61814118,-0.15714890,,,Estimated,Estimated using AADF from previous year on this link,16,46,2603,3,247,24,0,0,0,0,0,24,2924
502971,811125,2022,6,104,U,MCU,Minor,,,535526,172813,51.43810904,-0.05151203,,,Counted,Manual count,25,1,232,0,29,2,0,0,1,0,0,3,265
502979,811127,2022,6,177,B278,MB,Minor,,,526952,165671,51.37590740,-0.17735383,,,Counted,Manual count,160,359,13619,327,2083,243,19,4,6,0,1,273,16662
502988,811130,2022,6,66,U,MCU,Minor,,,510068,178903,51.49836105,-0.41572700,,,Counted,Manual count,137,342,12029,203,2420,510,87,48,20,36,104,805,15800
502995,811131,2022,6,121,C,MCU,Minor,,,533723,195992,51.64683382,-0.06863633,,,Counted,Manual count,47,218,4169,189,574,54,1,0,2,0,0,57,5208
503003,811133,2022,6,176,U,MCU,Minor,,,543976,162498,51.34333955,0.06580095,,,Counted,Manual count,40,4,759,0,103,11,0,0,3,0,0,14,880
503013,811137,2022,6,134,C,MCU,Minor,,,537375,163547,51.35439695,-0.02850963,,,Counted,Manual count,40,309,17865,414,3282,338,51,38,13,7,46,493,22363
503020,811138,2022,6,57,U,MCU,Minor,,,521046,191268,51.60724839,-0.25339743,,,Counted,Manual count,44,269,7156,667,919,82,8,1,2,0,1,93,9104
503027,811139,2022,6,147,U,MCU,Minor,,,516599,180007,51.50697533,-0.32131676,,,Counted,Manual count,8,8,133,1,25,3,0,0,0,0,0,3,171
503036,811143,2022,6,201,B175,MB,Minor,,,550873,191179,51.59925416,0.17698493,,,Counted,Manual count,16,183,10729,333,1728,212,12,7,7,4,9,251,13224
503045,811146,2022,6,66,U,MCU,Minor,,,505576,183167,51.53754387,-0.47913753,,,Counted,Manual count,22,8,269,0,31,5,0,0,0,0,0,5,313
503058,811153,2022,6,104,U,MCU,Minor,,,539109,174509,51.45248210,0.00067041,,,Counted,Manual count,244,113,2464,9,588,41,4,0,2,0,0,46,3221
503065,811154,2022,6,125,U,MCU,Minor,,,537758,194518,51.63261389,-0.01093480,,,Counted,Manual count,8,43,1797,0,269,13,2,0,1,0,0,16,2125
503073,811156,2022,6,66,U,MCU,Minor,,,505207,189022,51.59023953,-0.48270498,,,Counted,Manual count,28,16,382,0,91,3,0,0,0,0,0,3,492
503080,811157,2022,6,165,U,MCU,Minor,,,531765,190278,51.59594757,-0.09906745,,,Counted,Manual count,14,11,404,0,42,11,0,0,0,0,0,11,467
503087,811158,2022,6,57,U,MCU,Minor,,,523479,188044,51.57774685,-0.21941387,,,Counted,Manual count,66,666,10248,792,433,79,3,1,4,0,1,87,12225
503094,811159,2022,6,105,U,MCU,Minor,,,545286,177331,51.47628967,0.09066651,,,Counted,Manual count,4,5,350,0,62,6,4,0,0,0,0,9,427
503101,811160,2022,6,106,U,MCU,Minor,,,548748,175914,51.46265861,0.13988441,,,Counted,Manual count,53,246,7579,6,1209,85,2,0,0,0,2,88,9128
503108,811161,2022,6,103,U,MCU,Minor,,,534616,173811,51.44729460,-0.06421720,,,Counted,Manual count,153,121,2582,128,555,43,0,2,1,0,0,45,3432
503117,811164,2022,6,103,B215,MB,Minor,,,533819,178016,51.48527229,-0.07408882,,,Counted,Manual count,714,574,4363,501,1424,160,6,20,6,1,0,194,7056
503125,811166,2022,6,165,U,MCU,Minor,,,531928,188611,51.58092913,-0.09734126,,,Counted,Manual count,54,97,239,0,62,6,2,0,0,0,0,8,406
503132,811167,2022,6,168,U,MCU,Minor,,,544590,184374,51.53975353,0.08353695,,,Counted,Manual count,32,62,1093,0,103,14,1,0,0,0,0,15,1273
503140,811169,2022,6,104,U,MCU,Minor,,,535771,176487,51.47106686,-0.04658048,,,Counted,Manual count,47,76,888,3,159,44,13,0,0,0,0,56,1183
503149,811174,2022,6,177,U,MCU,Minor,,,522815,165401,51.37438968,-0.23685636,,,Counted,Manual count,40,13,944,1,87,5,0,0,0,0,0,5,1051
503157,811176,2022,6,111,U,MCU,Minor,,,510451,174247,51.45643719,-0.41166523,,,Counted,Manual count,38,15,520,0,91,4,0,0,0,0,0,4,630
503164,811177,2022,6,107,B232,MB,Minor,,,532386,171078,51.42325917,-0.09730876,,,Counted,Manual count,119,327,4598,249,845,99,15,10,0,2,4,130,6148
503178,811186,2022,6,175,U,MCU,Minor,,,517756,172602,51.44018152,-0.30711866,,,Counted,Manual count,79,107,3183,230,443,50,0,0,0,0,0,50,4013
503190,811193,2022,6,167,B109,MB,Minor,,,541294,185039,51.54656315,0.03630992,,,Counted,Manual count,205,223,5050,174,520,80,10,12,2,0,0,103,6070
503197,811194,2022,6,110,U,MCU,Minor,,,523770,180860,51.51311855,-0.21774243,,,Counted,Manual count,639,814,9372,438,2109,181,16,23,1,0,0,220,12952
503205,811196,2022,6,176,B2158,MB,Minor,,,545203,164167,51.35802505,0.08408487,,,Estimated,Estimated using AADF from previous year on this link,119,28,2877,136,439,48,3,5,0,0,1,57,3538
503213,811198,2022,6,125,U,MCU,Minor,,,538823,191091,51.60155827,0.00308663,,,Counted,Manual count,28,12,363,0,58,2,3,0,0,0,0,5,438
503223,811203,2022,6,165,U,MCU,Minor,,,531955,189497,51.58888474,-0.09661930,,,Estimated,Estimated using AADF from previous year on this link,53,70,464,3,118,10,2,0,0,0,0,12,666
503231,811205,2022,6,168,U,MCU,Minor,,,548183,189186,51.58205925,0.13733370,,,Counted,Manual count,4,15,921,3,167,20,4,6,0,0,0,30,1136
503241,811209,2022,6,147,U,MCU,Minor,,,513560,185161,51.55391682,-0.36342618,,,Counted,Manual count,27,88,1070,4,139,18,2,0,0,0,0,20,1321
503249,811211,2022,6,104,U,MCU,Minor,,,536213,172560,51.43567077,-0.04173134,,,Counted,Manual count,218,221,5054,189,720,86,7,5,0,0,1,99,6282
503256,811213,2022,6,66,U,MCU,Minor,,,509794,186985,51.57105606,-0.41715442,,,Counted,Manual count,30,69,2356,1,233,21,2,0,0,0,0,24,2683
503263,811214,2022,6,134,U,MCU,Minor,,,531286,157387,51.30047505,-0.11816890,,,Counted,Manual count,45,23,1429,0,240,12,2,0,0,0,0,13,1705
503270,811215,2022,6,106,U,MCU,Minor,,,546351,172239,51.43026109,0.10388510,,,Counted,Manual count,35,148,2377,3,266,23,1,1,0,0,0,25,2819
503280,811220,2022,6,134,C,MCU,Minor,,,534330,167910,51.39433280,-0.07056495,,,Counted,Manual count,33,97,1332,10,189,21,2,0,0,0,0,23,1651
503287,811221,2022,6,125,U,MCU,Minor,,,539196,194362,51.63085873,0.00976690,,,Estimated,Estimated using AADF from previous year on this link,16,18,1158,0,154,11,1,0,0,0,0,12,1342
503294,811222,2022,6,66,U,MCU,Minor,,,510195,186575,51.56729277,-0.41149924,,,Counted,Manual count,1,3,395,0,61,8,0,0,0,0,0,8,467
503302,811224,2022,6,66,U,MCU,Minor,,,506866,177839,51.48941186,-0.46215914,,,Counted,Manual count,43,9,569,2,59,6,0,0,0,0,0,6,645
503310,811227,2022,6,178,B283,MB,Minor,,,521173,169391,51.41060292,-0.25907619,,,Counted,Manual count,232,220,5989,35,561,81,10,3,2,0,0,96,6902
503318,811229,2022,6,57,U,MCU,Minor,,,524744,187856,51.57577875,-0.20123517,,,Counted,Manual count,91,195,3884,18,414,43,4,0,1,0,0,47,4559
503325,811230,2022,6,134,U,MCU,Minor,,,529766,158378,51.30972910,-0.13960061,,,Counted,Manual count,7,10,526,0,106,10,2,3,2,0,0,17,659
503332,811231,2022,6,66,U,MCU,Minor,,,507177,185552,51.55867929,-0.45533665,,,Counted,Manual count,38,52,3773,26,366,42,0,0,2,0,0,44,4261
503340,811233,2022,6,134,B243,MB,Minor,,,534599,167299,51.38877826,-0.06693213,,,Counted,Manual count,76,432,8097,184,1233,130,10,4,0,2,0,146,10092
503349,811236,2022,6,134,B2032,MB,Minor,,,528829,159293,51.31816485,-0.15270645,,,Counted,Manual count,74,131,8025,119,1181,117,16,7,2,0,1,143,9600
503356,811237,2022,6,57,U,MCU,Minor,,,523278,195544,51.64519288,-0.21967816,,,Counted,Manual count,27,102,3875,95,423,10,10,2,0,0,0,22,4517
503363,811238,2022,6,185,U,MCU,Minor,,,515416,190395,51.60058278,-0.33494850,,,Counted,Manual count,17,57,1191,1,115,9,0,0,0,0,0,9,1374
503371,811240,2022,6,176,U,MCU,Minor,,,547945,170399,51.41331402,0.12603014,,,Counted,Manual count,50,72,6959,4,1405,120,3,3,1,0,0,127,8567
503382,811245,2022,6,175,U,MCU,Minor,,,514030,173643,51.45029978,-0.36036968,,,Counted,Manual count,79,24,602,0,76,4,0,0,0,0,0,4,706
505297,811911,2022,6,201,B1335,MB,Minor,,,551993,182310,51.51926590,0.18931426,,,Counted,Manual count,91,43,6099,311,719,107,10,3,2,0,1,124,7295
505304,811912,2022,6,66,C,MCU,Minor,,,506371,178304,51.49368470,-0.46914598,,,Counted,Manual count,132,327,7455,210,1098,197,12,95,14,3,3,324,9414
506029,812155,2022,9,80,C,MCU,Minor,,,549235,161392,51.33204556,0.14078839,,,Counted,Manual count,31,21,910,6,197,11,3,5,0,0,0,19,1152
506071,812169,2022,7,128,U,MCU,Minor,,,561162,179939,51.49542451,0.32027080,,,Estimated,Estimated using AADF from previous year on this link,20,42,6623,10,751,31,32,2,0,0,1,66,7492
506315,812258,2022,9,135,U,MCU,Minor,,,536854,159365,51.31694148,-0.03759094,,,Counted,Manual count,22,20,1074,40,227,11,2,0,1,0,0,14,1375
506324,812261,2022,7,128,U,MCU,Minor,,,561836,179670,51.49281531,0.32984814,,,Counted,Manual count,23,3,479,0,63,0,3,0,0,0,0,3,548
506467,812308,2022,6,167,U,MCU,Minor,,,539945,181284,51.51315692,0.01537794,,,Counted,Manual count,55,76,1057,183,203,17,2,1,0,0,0,20,1539
506774,820051,2022,9,135,U,MCU,Minor,,,508448,171020,51.42781891,-0.44147018,,,Estimated,Estimated using AADF from previous year on this link,0,0,30,0,4,0,0,0,0,0,0,0,35
507065,820102,2022,6,177,U,MCU,Minor,,,530300,162888,51.35013941,-0.13029649,,,Estimated,Estimated using AADF from previous year on this link,4,0,69,0,8,2,0,0,0,0,0,2,79
507071,820103,2022,6,176,U,MCU,Minor,,,534484,169836,51.41160406,-0.06762301,,,Counted,Manual count,0,8,138,0,14,2,2,0,0,0,0,4,164
507077,820104,2022,7,128,U,MCU,Minor,,,559316,178627,51.48415968,0.29310928,,,Counted,Manual count,5,0,255,6,28,0,0,0,0,0,0,0,288
507293,820141,2022,9,135,U,MCU,Minor,,,512567,167790,51.39798496,-0.38327263,,,Estimated,Estimated using AADF from previous year on this link,2,0,35,0,9,3,0,0,0,0,3,5,49
8393,6000,2023,6,57,M1,TM,Major,A406,M1 spur,522170,189100,51.58752235,-0.23792714,4.1,2.5,Estimated,Estimated using AADF from previous year on this link,0,403,34143,383,11597,2531,212,496,204,232,914,4590,51117
8419,6001,2023,6,57,M1,TM,Major,2,4,520150,194300,51.63468919,-0.26529185,6.8,4.2,Estimated,Estimated using AADF from previous year on this link,0,481,49397,371,11644,1633,173,380,127,249,777,3339,65231
8639,6013,2023,6,66,M4,TM,Major,4,3,508900,178400,51.49406628,-0.43270171,2.9,1.8,Counted,Manual count,0,625,94025,849,14260,3535,311,983,215,523,1474,7042,116801
9664,6071,2023,6,93,A12,PA,Major,A13,A11,538180,181800,51.51822828,-0.00983855,2.1,1.3,Counted,Manual count,93,2624,59883,414,16826,2423,308,849,80,90,343,4094,83840
9742,6075,2023,6,96,A1,PA,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.55660633,-0.11751325,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,2796,2070,17710,1215,5226,800,60,54,42,33,35,1024,27245
9768,6076,2023,6,57,A1,PA,Major,A406,A598 Regent's Park Road,524500,189330,51.58907965,-0.20423154,0.5,0.3,Estimated,Estimated using AADF from previous year on this link,121,2326,80693,620,20182,3130,237,556,122,206,760,5011,108833
9794,6077,2023,6,57,A1,PA,Major,Courtland Avenue,A411 Barnet Road,520760,195000,51.64084978,-0.25624030,1.9,1.2,Counted,Manual count,82,599,46813,274,11013,1549,146,276,70,272,286,2599,61298
10025,6094,2023,6,103,A2,PA,Major,A3/A2198,A201/A100,532700,179360,51.49761384,-0.08969038,1.0,0.6,Counted,Automatic counter,1752,1405,6524,340,3320,272,54,54,26,17,11,435,12024
10051,6095,2023,6,104,A2,PA,Major,A2 Amersham Rd,A2209,537013,176993,51.47531469,-0.02851362,0.6,0.4,Counted,Manual count,1137,1873,15739,1175,4960,950,87,178,33,37,230,1514,25262
10077,6096,2023,6,105,A2,PA,Major,A2213,A102,540600,177000,51.47449850,0.02310386,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,162,1240,24369,698,7097,1166,154,641,49,57,315,2381,35785
10103,6097,2023,6,106,A2,PA,Major,A223,LA Boundary,550000,174100,51.44602939,0.15712410,1.3,0.8,Counted,Manual count,12,870,77482,273,18564,2265,243,871,173,439,879,4870,102060
10233,6107,2023,6,103,A3,PA,Major,A3202,A2,532300,179615,51.49999911,-0.09535385,0.4,0.2,Estimated,Estimated using AADF from previous year on this link,6886,1799,7467,1149,3124,402,26,146,13,1,37,625,14165
10259,6108,2023,6,107,A3,PA,Major,A23,A3204,531400,178000,51.48569524,-0.10891335,0.9,0.6,Estimated,Estimated using AADF from previous year on this link,4427,2116,12367,931,5536,310,34,79,16,24,16,477,21427
10285,6109,2023,6,108,A3,PA,Major,A205,A3216,528400,175200,51.46122023,-0.15311220,0.6,0.4,Estimated,Estimated using AADF from previous year on this link,2111,1507,11940,636,3268,682,50,77,18,26,39,893,18243
10311,6111,2023,6,108,A3,PA,Major,A205,A218,525000,174600,51.45658789,-0.20224026,0.4,0.2,Estimated,Estimated using AADF from previous year on this link,944,2582,26782,823,7445,1035,107,121,43,50,145,1501,39133
10385,6120,2023,6,109,A4,PA,Major,Hyde Park Corner,St James St,528900,180220,51.50622100,-0.14408857,0.9,0.6,Counted,Automatic counter,2560,3645,25068,2652,6667,1107,129,68,32,9,44,1390,39422
10411,6121,2023,6,110,A4,PA,Major,Earl's Court Rd,Thurloe Place,526000,178870,51.49474172,-0.18633361,1.7,1.1,Counted,Automatic counter,724,1698,34464,705,6361,1099,72,104,13,40,37,1364,44592
10437,6122,2023,6,111,A4,PA,Major,M4 jn2,A406,519200,178420,51.49217015,-0.28439277,1.2,0.7,Estimated,Estimated using AADF from previous year on this link,748,1367,38607,362,6419,1136,82,291,45,84,244,1881,48636
10463,6123,2023,6,111,A4,PA,Major,A312,A30,511000,176600,51.47747919,-0.40302879,0.8,0.5,Counted,Manual count,110,692,25119,651,3564,685,110,124,15,30,108,1072,31099
10489,6124,2023,9,112,A4,PA,Major,"Sutton Lane, Colnbrook",LA Boundary,504000,177150,51.48375265,-0.50362698,2.7,1.7,Estimated,Estimated using AADF from previous year on this link,39,314,10521,117,2527,845,156,392,21,155,299,1868,15348
10901,6150,2023,6,57,A5,PA,Major,A410,A5100,519000,191950,51.61381287,-0.28269811,1.5,0.9,Estimated,Estimated using AADF from previous year on this link,110,224,11470,216,1803,116,15,15,16,13,36,211,13924
10943,6152,2023,6,109,A5,PA,Major,Sussex Gdns,Seymour St,527500,181240,51.51570504,-0.16388112,0.6,0.4,Estimated,Estimated using AADF from previous year on this link,1922,1489,16165,2227,4741,611,109,87,29,16,39,891,25512
11312,6178,2023,7,78,M25,TM,Major,23,22,521708,201110,51.69555704,-0.24042132,4.8,3.0,Estimated,Estimated using AADF from previous year on this link,0,262,91229,236,33552,4459,844,1208,588,6624,9262,22985,148265
11444,6188,2023,6,121,A10,PA,Major,LA Boundary,A406,532600,192000,51.61122594,-0.08636944,1.0,0.6,Counted,Manual count,242,1258,27097,759,5216,850,48,74,20,24,54,1071,35401
11470,6190,2023,6,122,A10,PA,Major,A1202,A1209,533470,182230,51.52322398,-0.07751827,0.1,0.1,Estimated,Estimated using AADF from previous year on this link,5624,2089,12296,2276,3988,307,70,56,14,8,6,461,21110
11496,6198,2023,7,123,A104,PA,Major,A1069,A121,541000,196400,51.64872307,0.03663458,4.6,2.9,Estimated,Estimated using AADF from previous year on this link,176,173,13244,15,2472,93,4,8,4,14,7,129,16032
11522,6199,2023,6,124,A1199,PA,Major,Snaresbrook Rd,A104 roundabout,540000,190970,51.60017990,0.02002169,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,193,274,14502,274,2041,113,21,11,15,6,5,171,17261
11559,6201,2023,6,93,A11,PA,Major,A1205,A12,537000,182730,51.52687238,-0.02647324,1.5,0.9,Counted,Manual count,3749,2670,19937,895,4361,346,57,78,11,21,22,536,28399
11740,6216,2023,6,93,A13,PA,Major,A1206,A102,538200,181030,51.51130381,-0.00985234,0.2,0.1,Counted,Manual count,600,3899,33267,914,6625,1385,147,267,42,36,99,1976,46682
12018,6242,2023,6,104,A20,PA,Major,Amersham Rd,A2210,537600,176000,51.46624886,-0.02045341,1.6,1.0,Estimated,Estimated using AADF from previous year on this link,1153,1520,11849,1269,3117,424,65,80,13,27,37,645,18400
12044,6243,2023,6,105,A20,PA,Major,A205,A208,542000,173300,51.44090149,0.04176492,2.1,1.3,Estimated,Estimated using AADF from previous year on this link,70,935,19252,42,5307,716,60,141,35,36,107,1095,26631
12123,6252,2023,6,104,A21,PA,Major,A2218,A205,538100,172000,51.43018219,-0.01481927,1.9,1.2,Counted,Automatic counter,519,561,16646,795,2822,410,25,40,19,33,24,552,21374
12296,6266,2023,6,107,A23,PA,Major,A203,A202,531200,176000,51.46776818,-0.11253378,1.7,1.1,Counted,Automatic counter,1918,1722,12844,1849,3107,475,61,38,11,4,30,618,20140
12322,6267,2023,6,107,A23,PA,Major,A214,A216,530030,171600,51.42849560,-0.13098323,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,976,1440,16697,2002,4582,278,65,138,20,33,23,557,25279
